Username,AverageAnnotation,ProfileInfo
bubafettt,0.22972972972972974,"['description: Pantsless Chaos\n', 'followers: 225\n', 'following: 782\n', 'total tweet number: 14494\n', 'created_at: Wed Aug 05 23:18:58 +0000 2009\n', 'favorites_count: 263\n', 'listed_count: 11\n']"
rjfr_,0.6805555555555556,
____glencoco,-0.37333333333333335,"['description: singer. actress. model. mua. comedienne. homemaker. soap. entrepreneur. for booking contact my manager: SeymourButts@mydaddysaidshoot.com SERIOUS INQUIRIES ONLY\n', 'followers: 579\n', 'following: 41\n', 'total tweet number: 124566\n', 'created_at: Wed Apr 29 23:30:36 +0000 2009\n', 'favorites_count: 724\n', 'listed_count: 19\n']"
ccart31,0.5135135135135135,"[""description: I'm not making this up.  This is really happening to me.\n"", 'followers: 122\n', 'following: 84\n', 'total tweet number: 6997\n', 'created_at: Tue Jun 19 02:21:32 +0000 2007\n', 'favorites_count: 572\n', 'listed_count: 3\n']"
rockzist,0.3246753246753247,"['description: This is me on twitter :)\n', 'followers: 244\n', 'following: 166\n', 'total tweet number: 5071\n', 'created_at: Fri Aug 31 22:14:36 +0000 2012\n', 'favorites_count: 4373\n', 'listed_count: 1\n']"
TOUCHDOWNIALL,0.1111111111111111,"[""description: daddy's little girl \xe2\x9c\xa7\n"", 'followers: 3599\n', 'following: 840\n', 'total tweet number: 20367\n', 'created_at: Sat Nov 09 06:53:42 +0000 2013\n', 'favorites_count: 6855\n', 'listed_count: 25\n']"
LiamShikari,0.0945945945945946,"['description: I wish I could juggle\n', 'followers: 1322\n', 'following: 656\n', 'total tweet number: 69182\n', 'created_at: Sun May 30 16:29:10 +0000 2010\n', 'favorites_count: 5038\n', 'listed_count: 12\n']"
knoxkp,-0.16923076923076924,"[""description: Stand-up comedian and political junkie who is tired of watching the world suffer fools and sociopaths gladly. I do not and can be rude about it. I'm hilarious!\n"", 'followers: 3475\n', 'following: 3853\n', 'total tweet number: 30328\n', 'created_at: Wed Dec 30 16:02:03 +0000 2009\n', 'favorites_count: 558\n', 'listed_count: 158\n']"
ReadieG,0.6986301369863014,"['description: https://t.co/ueYeRVxFjp\n', 'followers: 451\n', 'following: 417\n', 'total tweet number: 5030\n', 'created_at: Mon Mar 05 16:52:48 +0000 2012\n', 'favorites_count: 1954\n', 'listed_count: 1\n']"
heavenlygyu,0.34285714285714286,
NaturesParamour,0.2698412698412698,"['description: The strength of a family, like the strength of an army, is in its loyalty to each other. [18+ #MC #AU]\n', 'followers: 969\n', 'following: 186\n', 'total tweet number: 10452\n', 'created_at: Mon Apr 09 19:53:23 +0000 2012\n', 'favorites_count: 577\n', 'listed_count: 16\n']"
AtharSaad,-0.7121212121212122,"['description: a brown kid shunned by his brown peers for being too white\n', 'followers: 282\n', 'following: 315\n', 'total tweet number: 3992\n', 'created_at: Fri Mar 15 01:33:06 +0000 2013\n', 'favorites_count: 1884\n', 'listed_count: 0\n']"
AnnellyVega,0.23076923076923078,"['description: \n', 'followers: 752\n', 'following: 367\n', 'total tweet number: 23946\n', 'created_at: Sun Jun 20 18:28:37 +0000 2010\n', 'favorites_count: 5645\n', 'listed_count: 1\n']"
BrendonStilesMD,0.9193548387096774,"['description: Thoracic surgeon @WeillCornell and @nyphospital. Cancer researcher. Patient advocate. Hammerhead. Tweets are mine. #LungCancer. #lcsm\n', 'followers: 1583\n', 'following: 958\n', 'total tweet number: 3196\n', 'created_at: Sat Dec 07 16:52:31 +0000 2013\n', 'favorites_count: 923\n', 'listed_count: 101\n']"
sholaWA,0.23943661971830985,"[""description: Founder @WhootAfrica, showcasing African brands and Inspiring Business Talks. I get the CEO's talking. 08130673465 Email me - olusholapacheco@whootafrica.com.\n"", 'followers: 3720\n', 'following: 619\n', 'total tweet number: 40954\n', 'created_at: Fri Oct 08 12:27:16 +0000 2010\n', 'favorites_count: 1134\n', 'listed_count: 47\n']"
selinnakyle,-0.2608695652173913,"['description: \n', 'followers: 3293\n', 'following: 148\n', 'total tweet number: 30954\n', 'created_at: Sun Jun 20 13:29:09 +0000 2010\n', 'favorites_count: 3756\n', 'listed_count: 18\n']"
hherreran1,1.5081967213114753,"['description: Blessing come in many shapes and sizes! Change the world with your smile dont let the world change your smile. Smile bc it is contagious! Est. 1989\xe2\x99\x8b\xef\xb8\x8f\n', 'followers: 388\n', 'following: 393\n', 'total tweet number: 35052\n', 'created_at: Wed May 20 22:02:07 +0000 2009\n', 'favorites_count: 13297\n', 'listed_count: 1\n']"
ArlenePellicane,1.273972602739726,"['description: Speaker and author of Growing Up Social, 31 Days to Becoming a Happy Wife and 31 Days to a Happy Husband.  Happy wife to James and mom of 3.\n', 'followers: 817\n', 'following: 210\n', 'total tweet number: 1244\n', 'created_at: Fri Jul 11 00:51:40 +0000 2008\n', 'favorites_count: 9\n', 'listed_count: 29\n']"
ShadowNinja1611,-0.9558823529411765,"['description: \xe2\x82\xac/\\/ / /\\/ _/ /\\\xc2\xa5   I feel lost and empty inside i jst want it to end------------Taken by the most amazing girl ever Timber and i love her (:V)\n', 'followers: 39\n', 'following: 41\n', 'total tweet number: 115\n', 'created_at: Mon Apr 07 06:18:57 +0000 2014\n', 'favorites_count: 181\n', 'listed_count: 0\n']"
BridgetAKennedy,1.2181818181818183,"['description: WMU Alum. Public Relations/Non-Profits. Silver Sneakers fitness instructor. Self Proclaimed Foodie. West Michigander. Appreciates the Little Things in Life.\n', 'followers: 961\n', 'following: 1333\n', 'total tweet number: 11648\n', 'created_at: Mon Apr 13 17:15:02 +0000 2009\n', 'favorites_count: 912\n', 'listed_count: 27\n']"
They_call_me_po,0.3150684931506849,"[""description: You're here for a reason so might as well like some stuff and add me \xe2\x9e\xa1\xe2\x9e\xa1\xe2\x9e\xa1 snapchat- redmike06. instagram- they_call_me_po\n"", 'followers: 662\n', 'following: 576\n', 'total tweet number: 14676\n', 'created_at: Sat Jul 30 08:24:50 +0000 2011\n', 'favorites_count: 15906\n', 'listed_count: 1\n']"
balaneski,0.6470588235294118,"['description: My opinions are those of the CBC, BBC and Time Warner\n', 'followers: 315\n', 'following: 264\n', 'total tweet number: 59968\n', 'created_at: Mon Sep 14 18:37:19 +0000 2009\n', 'favorites_count: 326\n', 'listed_count: 15\n']"
JoseOleCentral,0.7532467532467533,"['description: Hola! Welcome to Jos\xc3\xa9 Ol\xc3\xa9\xc2\xae Tweet Central. Join in and feast on special offers and tasty tidbits to help tame that ravenous appetite.\n', 'followers: 10720\n', 'following: 10133\n', 'total tweet number: 11643\n', 'created_at: Tue Jan 19 14:26:59 +0000 2010\n', 'favorites_count: 112\n', 'listed_count: 158\n']"
yohhnaaa,-0.5,"['description: always be Cookie\n', 'followers: 74\n', 'following: 76\n', 'total tweet number: 597\n', 'created_at: Fri Feb 06 21:21:41 +0000 2015\n', 'favorites_count: 73\n', 'listed_count: 0\n']"
Arlene_HR,0.88,
UniverseLetters,1.7352941176470589,"['description: Writer, teacher, inspiration seeker. Tweeter, blogger, Instagrammer, @HuffingtonPost contributor. Lover of life, laughter, traveling, happiness & chocolate. :)\n', 'followers: 3957\n', 'following: 3891\n', 'total tweet number: 2921\n', 'created_at: Mon Nov 28 23:34:35 +0000 2011\n', 'favorites_count: 2561\n', 'listed_count: 35\n']"
christhomsonn_,0.14705882352941177,"['description: Aubrey Drake Graham\n', 'followers: 467\n', 'following: 366\n', 'total tweet number: 1427\n', 'created_at: Sun Mar 29 16:10:46 +0000 2015\n', 'favorites_count: 2787\n', 'listed_count: 0\n']"
iammaxcorpuz,1.0,"['description: t.v. and film actor, commercial endorser/model, theater artist  like my fanpage at http://t.co/bhqx6ZcgWj and share it to your friends\n', 'followers: 185\n', 'following: 263\n', 'total tweet number: 2294\n', 'created_at: Thu Oct 15 04:07:15 +0000 2009\n', 'favorites_count: 10\n', 'listed_count: 4\n']"
Ch3ryB3ary,0.2236842105263158,"['description: It is better to try and fail than fail to try... Instagram: ch3rybeary\n', 'followers: 248\n', 'following: 263\n', 'total tweet number: 9697\n', 'created_at: Fri May 18 19:16:39 +0000 2012\n', 'favorites_count: 1143\n', 'listed_count: 1\n']"
sith_hannah_ace,0.08571428571428572,"['description: The shadows are my home, as they are for most of us Master Assassins. (Star Wars, DC, Marvel, or AnyRp. Multiverse)\n', 'followers: 945\n', 'following: 1949\n', 'total tweet number: 11573\n', 'created_at: Sun Jan 19 18:16:30 +0000 2014\n', 'favorites_count: 1936\n', 'listed_count: 18\n']"
sspankayy,0.1232876712328767,
RDUBBS518,0.5373134328358209,"[""description: I'm Rick n I'm from NY n I luv the @Giants @Mets @UFC @NHLBruins @MiamiHurricanes @Lakers #EdgarsArmy n my future wife @swayzevalentine lol\n"", 'followers: 420\n', 'following: 2367\n', 'total tweet number: 8167\n', 'created_at: Mon Jun 14 16:11:52 +0000 2010\n', 'favorites_count: 1923\n', 'listed_count: 9\n']"
xXflowergirl1Xx,0.19444444444444445,
CoupleQuuotes,0.8787878787878788,"[""description: One day you'll realize how much I cared...\n"", 'followers: 7169\n', 'following: 7347\n', 'total tweet number: 6486\n', 'created_at: Mon Jun 13 04:00:35 +0000 2011\n', 'favorites_count: 0\n', 'listed_count: 19\n']"
JessiKersi,0.2465753424657534,
theHansonSister,0.0,"['description: @GoLondonKnights fan living in Erie, PA. Books. Spaghetti. The Pens make me sad. #Hail2Pitt\n', 'followers: 534\n', 'following: 674\n', 'total tweet number: 4033\n', 'created_at: Sat Feb 01 19:49:10 +0000 2014\n', 'favorites_count: 181\n', 'listed_count: 2\n']"
Grettahw,0.421875,"['description: All About Sagittarius, characteristics and facts!!\n', 'followers: 23001\n', 'following: 21656\n', 'total tweet number: 24798\n', 'created_at: Wed Feb 16 11:27:15 +0000 2011\n', 'favorites_count: 0\n', 'listed_count: 37\n']"
sundaexo,-0.4189189189189189,"['description: xo trapistan zindabad. 773.                                            sunduss1-IG\n', 'followers: 852\n', 'following: 698\n', 'total tweet number: 29723\n', 'created_at: Fri Jul 17 23:08:53 +0000 2009\n', 'favorites_count: 36234\n', 'listed_count: 5\n']"
PureSavageDante,0.45454545454545453,"[""description: I'm known as Dante Kaiser. I am that one guy from across the sea. Prophet of #Bootyism \xe3\x80\x8eMatching with @__SammyRose #WriterAccount Leader of #KaiserLegion \xe3\x80\x8f\n"", 'followers: 533\n', 'following: 172\n', 'total tweet number: 17124\n', 'created_at: Wed Oct 01 22:31:04 +0000 2014\n', 'favorites_count: 5807\n', 'listed_count: 9\n']"
AlbertaCandles,1.2328767123287672,"['description: Gold Canyon Independent Senior team leader\n', 'followers: 68\n', 'following: 40\n', 'total tweet number: 123\n', 'created_at: Wed Jan 07 16:44:03 +0000 2009\n', 'favorites_count: 13\n', 'listed_count: 0\n']"
Anitrela,1.0714285714285714,"['description: Music  No music,  No life...  Follow me in twitter: http://t.co/eh6R2lOWIN  Rina Ona\n', 'followers: 80\n', 'following: 89\n', 'total tweet number: 149\n', 'created_at: Fri Jul 19 10:09:50 +0000 2013\n', 'favorites_count: 4731\n', 'listed_count: 2\n']"
sugasweg,0.6666666666666666,
candy_brides,1.5606060606060606,"['description: We provide the Dating Service both to single men and single Ukraine Women, who are tired of being alone and have a great desire to meet a lifetime partner.\n', 'followers: 1968\n', 'following: 1771\n', 'total tweet number: 6027\n', 'created_at: Fri May 10 13:51:41 +0000 2013\n', 'favorites_count: 4\n', 'listed_count: 8\n']"
silencieux95,0.04225352112676056,"['description: searching for myself ... come with me\n', 'followers: 80\n', 'following: 142\n', 'total tweet number: 2170\n', 'created_at: Fri Feb 14 03:14:10 +0000 2014\n', 'favorites_count: 747\n', 'listed_count: 0\n']"
reynsss_,-0.3142857142857143,
uknowcamille,0.18309859154929578,
aspiringkennedy,1.3484848484848484,"[""description: I'm going places... With a baby. Travel & Lifestyle Blogger. Study Abroad Director. Digital Humanist. American Expat in London. Carbohydrate Aficionado.\n"", 'followers: 2943\n', 'following: 687\n', 'total tweet number: 6686\n', 'created_at: Wed Jun 24 20:28:34 +0000 2009\n', 'favorites_count: 220\n', 'listed_count: 79\n']"
ryansgaybies,0.2727272727272727,"[""description: idk. i don't even really use this account??\n"", 'followers: 13\n', 'following: 74\n', 'total tweet number: 37\n', 'created_at: Thu Feb 18 00:32:26 +0000 2016\n', 'favorites_count: 24\n', 'listed_count: 0\n']"
ABisshhh,-0.1267605633802817,
chasemyyers,0.47058823529411764,"[""description: where's the love? // #gse15 \xe2\x80\xa2 #uncw20 //\n"", 'followers: 533\n', 'following: 175\n', 'total tweet number: 6070\n', 'created_at: Wed Feb 19 23:24:30 +0000 2014\n', 'favorites_count: 27090\n', 'listed_count: 0\n']"
YouKnoHim_Travi,-0.2857142857142857,"['description: Instagram @travvy._ WorldvibezSkinny\n', 'followers: 150\n', 'following: 95\n', 'total tweet number: 1357\n', 'created_at: Sun Nov 20 02:22:27 +0000 2011\n', 'favorites_count: 350\n', 'listed_count: 0\n']"
corazenia,0.7611940298507462,"['description: she needed a hero, so she became one\n', 'followers: 810\n', 'following: 690\n', 'total tweet number: 3583\n', 'created_at: Sat Jan 31 15:15:19 +0000 2009\n', 'favorites_count: 2711\n', 'listed_count: 43\n']"
YaGirlMeeks,0.04477611940298507,"['description: 519 574 4395 X\xe2\x9c\x8c&\xe2\x9d\xa4\n', 'followers: 71\n', 'following: 73\n', 'total tweet number: 1388\n', 'created_at: Wed Jul 29 16:14:40 +0000 2015\n', 'favorites_count: 1219\n', 'listed_count: 0\n']"
Tape_Dispenser_,0.711864406779661,"['description: ENFP-T | Artist | Athlete | Fangirl | Foodie | Saved by grace | Not jim\n', 'followers: 426\n', 'following: 209\n', 'total tweet number: 12827\n', 'created_at: Tue Mar 24 20:06:58 +0000 2015\n', 'favorites_count: 35443\n', 'listed_count: 7\n']"
taash_xo,0.014084507042253521,"['description: nineteen. syrian. ig: _taashxo\n', 'followers: 587\n', 'following: 341\n', 'total tweet number: 69535\n', 'created_at: Fri Jun 29 02:20:29 +0000 2012\n', 'favorites_count: 15986\n', 'listed_count: 6\n']"
annepute,0.14666666666666667,
The_SexiestGoon,-0.6,"['description: #JMP Taken\xe2\x99\xa1\xe2\x9c\xa8090116\xe2\x9c\xa8\xe2\x99\xa1\n', 'followers: 551\n', 'following: 675\n', 'total tweet number: 18602\n', 'created_at: Mon Apr 02 15:41:54 +0000 2012\n', 'favorites_count: 1511\n', 'listed_count: 1\n']"
EveyFitzpatrick,0.7424242424242424,"['description: \xe2\x99\xa5 We mature with damage, not years. \xe2\x99\xa5\n', 'followers: 150\n', 'following: 126\n', 'total tweet number: 4242\n', 'created_at: Mon Apr 16 10:36:47 +0000 2012\n', 'favorites_count: 7716\n', 'listed_count: 1\n']"
mattjstott,0.9285714285714286,"['description: Reporter for the East Anglian Daily Times (@eadt24) and Ipswich Star (@ipswichstar24). All views are mine. 01473 324 730 / matt.stott@archant.co.uk\n', 'followers: 595\n', 'following: 1606\n', 'total tweet number: 3115\n', 'created_at: Sun Nov 22 21:18:19 +0000 2009\n', 'favorites_count: 7\n', 'listed_count: 20\n']"
yzxnd,0.2222222222222222,"['description: I really like bagels\n', 'followers: 414\n', 'following: 291\n', 'total tweet number: 29691\n', 'created_at: Mon Jun 27 04:11:38 +0000 2011\n', 'favorites_count: 4339\n', 'listed_count: 1\n']"
selenecarreon,-0.3230769230769231,"['description: IG: serenittyloveee\n', 'followers: 762\n', 'following: 404\n', 'total tweet number: 26078\n', 'created_at: Tue Apr 10 03:30:33 +0000 2012\n', 'favorites_count: 9373\n', 'listed_count: 2\n']"
zouisfitch,1.2567567567567568,"['description: \xe3\x80\x8c intermission:flower \xe3\x80\x8d\n', 'followers: 3009\n', 'following: 105\n', 'total tweet number: 29958\n', 'created_at: Sun Jul 20 13:12:32 +0000 2014\n', 'favorites_count: 21202\n', 'listed_count: 88\n']"
CatieKing21,-0.19718309859154928,"[""description: Last name King, but I'm a Queen.   Timing is everything, and it's time for me to be free.\n"", 'followers: 508\n', 'following: 336\n', 'total tweet number: 5067\n', 'created_at: Thu Jul 30 20:16:12 +0000 2009\n', 'favorites_count: 10866\n', 'listed_count: 1\n']"
a1ABC123,-0.4714285714285714,"['description: Random guy on searching to become a better man!    Follow me on IG @a1abc123\n', 'followers: 208\n', 'following: 269\n', 'total tweet number: 6359\n', 'created_at: Tue Aug 02 06:17:33 +0000 2011\n', 'favorites_count: 647\n', 'listed_count: 1\n']"
Arnetia_D,0.7397260273972602,"['description: Political professional. Believer. Daughter. Sister. Friend. Views are all my own.\n', 'followers: 446\n', 'following: 744\n', 'total tweet number: 2653\n', 'created_at: Fri Jun 14 21:55:29 +0000 2013\n', 'favorites_count: 712\n', 'listed_count: 0\n']"
trippedvibes_,-0.8311688311688312,
StepOnMe_Ant,-0.04285714285714286,"['description: Love & live your life make it lavish long\n', 'followers: 1151\n', 'following: 990\n', 'total tweet number: 35465\n', 'created_at: Sat May 08 14:52:23 +0000 2010\n', 'favorites_count: 8617\n', 'listed_count: 2\n']"
dailytroye_,-0.43548387096774194,"['description: Troye Sivan,Jamie Pine,Mike Jerry, Connor Franta,thelowdown,rolyungashaa and pentatonix basically.\n', 'followers: 6496\n', 'following: 7130\n', 'total tweet number: 32089\n', 'created_at: Tue Aug 28 19:13:44 +0000 2012\n', 'favorites_count: 20584\n', 'listed_count: 38\n']"
prettylaurynn,-0.6338028169014085,"['description: i use to to be a goon , now ima #prettybitch .. BEST RAPPER ALIVE ! #BASED , #teamFUCKaTSHIRT !! #DYNASTY #patriots #duke , i love @katyperry\n', 'followers: 900\n', 'following: 810\n', 'total tweet number: 54808\n', 'created_at: Thu Mar 03 19:22:54 +0000 2011\n', 'favorites_count: 1770\n', 'listed_count: 23\n']"
wimpysoftheart,0.3055555555555556,
zykxx,0.49295774647887325,"[""description: Just beinq myself~l'ma #Gunner4Life #TeamFollowBack~Do unto others wat you'll want them do unto you #AlmightyGod Be smart, think before you react. #GodFearing\n"", 'followers: 1372\n', 'following: 1363\n', 'total tweet number: 40960\n', 'created_at: Mon Nov 01 19:44:44 +0000 2010\n', 'favorites_count: 302\n', 'listed_count: 6\n']"
brydesantis,0.18181818181818182,"['description: Tottenham Hotspur FC, indie rock, hip hop, messiah set microphones on fire My rap styles vary and carry like Mariah, that Puma life #csuvikings #fighton #coys\n', 'followers: 338\n', 'following: 639\n', 'total tweet number: 20152\n', 'created_at: Mon Apr 20 17:25:29 +0000 2009\n', 'favorites_count: 1015\n', 'listed_count: 9\n']"
bolony,0.4444444444444444,"['description: I like independent humiliators.  Thats pretty much it.\n', 'followers: 456\n', 'following: 730\n', 'total tweet number: 15040\n', 'created_at: Sun Mar 15 16:06:52 +0000 2009\n', 'favorites_count: 1432\n', 'listed_count: 2\n']"
Sophiaadrianna,-0.08823529411764706,"['description: \n', 'followers: 39\n', 'following: 75\n', 'total tweet number: 3\n', 'created_at: Sat Mar 22 22:46:38 +0000 2014\n', 'favorites_count: 0\n', 'listed_count: 0\n']"
therobotjane,0.4931506849315068,"['description: Tall, laconic, bespectacled, awkward. The Smiths, wrestling, anime, fitness, old TV shows.\n', 'followers: 382\n', 'following: 845\n', 'total tweet number: 10048\n', 'created_at: Fri Jan 01 05:49:48 +0000 2010\n', 'favorites_count: 28721\n', 'listed_count: 19\n']"
relaaationship,0.6233766233766234,
my1heart,1.9852941176470589,"['description: Author of NEW PERSPECTIVES daily message Clairvoyant Astrologer, Reiki Master Teacher, Spiritual Inuitive Counselor, Minister,Facilitator of Dolphin Swim Trips,\n', 'followers: 244\n', 'following: 48\n', 'total tweet number: 3191\n', 'created_at: Sat Apr 18 00:14:31 +0000 2009\n', 'favorites_count: 4\n', 'listed_count: 10\n']"
VelmaC1232,0.8873239436619719,"['description: \n', 'followers: 20\n', 'following: 40\n', 'total tweet number: 15521\n', 'created_at: Thu Mar 26 07:25:58 +0000 2015\n', 'favorites_count: 0\n', 'listed_count: 4\n']"
chocoaddict23,1.0533333333333332,"['description: I just loved loving myself, because no one else can.\n', 'followers: 8\n', 'following: 108\n', 'total tweet number: 145\n', 'created_at: Fri May 03 15:18:20 +0000 2013\n', 'favorites_count: 170\n', 'listed_count: 0\n']"
Shanza_k,-0.4492753623188406,"['description: Texas\n', 'followers: 2312\n', 'following: 988\n', 'total tweet number: 14880\n', 'created_at: Sun Mar 31 02:49:58 +0000 2013\n', 'favorites_count: 9767\n', 'listed_count: 6\n']"
BJCalvillo,0.09375,"['description: Therapy Connoisseur|Business Contact: sam@inartists.co\n', 'followers: 201388\n', 'following: 341\n', 'total tweet number: 5462\n', 'created_at: Tue Jun 23 03:37:56 +0000 2009\n', 'favorites_count: 6203\n', 'listed_count: 319\n']"
MrsDaiki,0.029411764705882353,
sjpurches,-0.4117647058823529,"['description: Inspirational bios are dumb, school makes me feel dumb, and boys are great. For excessive selfies, please visit the link below.\n', 'followers: 128\n', 'following: 94\n', 'total tweet number: 1453\n', 'created_at: Mon Jun 02 15:53:37 +0000 2014\n', 'favorites_count: 3645\n', 'listed_count: 0\n']"
xSteph_aniee,0.09859154929577464,"['description: Im nobody.\n', 'followers: 131\n', 'following: 154\n', 'total tweet number: 5348\n', 'created_at: Fri Nov 02 03:20:46 +0000 2012\n', 'favorites_count: 4125\n', 'listed_count: 0\n']"
AW_reptiles,1.265625,"['description: REPTILE OWNER AND BREEDER. https://t.co/mGXFhkfxU7 (sub to my youtube)\n', 'followers: 379\n', 'following: 384\n', 'total tweet number: 2973\n', 'created_at: Sat Dec 28 19:10:41 +0000 2013\n', 'favorites_count: 4018\n', 'listed_count: 1\n']"
susanwiggs,0.9384615384615385,"['description: #1 New York Times bestselling author\n', 'followers: 5226\n', 'following: 383\n', 'total tweet number: 5246\n', 'created_at: Tue Jun 24 20:00:34 +0000 2008\n', 'favorites_count: 591\n', 'listed_count: 267\n']"
jvanryn2424,0.3181818181818182,"['description: The opinions expressed are mine and mine alone. Be better today than you were yesterday. Life is good\n', 'followers: 486\n', 'following: 694\n', 'total tweet number: 12283\n', 'created_at: Wed Jan 20 20:12:27 +0000 2010\n', 'favorites_count: 5324\n', 'listed_count: 10\n']"
rockyyyyy15,-0.11688311688311688,
r3beccagraham,-0.8787878787878788,"['description: 21 // positive vibes // lights will guide you home.\n', 'followers: 300\n', 'following: 861\n', 'total tweet number: 14701\n', 'created_at: Mon Mar 22 02:33:42 +0000 2010\n', 'favorites_count: 441\n', 'listed_count: 0\n']"
aishamariea,0.08860759493670886,"['description: Curiosity killed your virginity.\n', 'followers: 515\n', 'following: 41\n', 'total tweet number: 23515\n', 'created_at: Mon Jul 16 15:30:23 +0000 2012\n', 'favorites_count: 27015\n', 'listed_count: 5\n']"
Sharanyashettyy,-0.48333333333333334,"['description: Dreamer & epicurean! Eye kohl geek,eye for style, Enjoys watching movies on the BIG SCREEN..loves color but at times its gotta be white & Karma is a farce!\n', 'followers: 8112\n', 'following: 716\n', 'total tweet number: 133871\n', 'created_at: Sat Jul 11 17:39:53 +0000 2009\n', 'favorites_count: 624\n', 'listed_count: 108\n']"
kenkoco1,1.0724637681159421,"['description: Wholly Interior Company; Wood/Metal works, Tiling, Drywalls.\n', 'followers: 713\n', 'following: 1470\n', 'total tweet number: 2363\n', 'created_at: Thu Sep 02 09:04:20 +0000 2010\n', 'favorites_count: 2944\n', 'listed_count: 4\n']"
d_izzzle,-0.08450704225352113,"['description: I like wine #LAKings/#Penguins #Dodgers #BillsMafia ~ Patriots fans not welcome\n', 'followers: 1657\n', 'following: 1068\n', 'total tweet number: 21026\n', 'created_at: Mon Oct 03 05:57:02 +0000 2011\n', 'favorites_count: 10808\n', 'listed_count: 31\n']"
snaccards,0.8333333333333334,"['description: Live the #SNAClife~Simple Nutritious Affordable Cooking~Cooking from our soul-connects our souls~Workshops, Schools, Family, Specialty Cooking Classes #Taurus\n', 'followers: 467\n', 'following: 782\n', 'total tweet number: 6017\n', 'created_at: Fri Nov 06 07:12:09 +0000 2009\n', 'favorites_count: 708\n', 'listed_count: 19\n']"
travelgaljd,1.054054054054054,"[""description: President-VIP Vacations, USATODAY contributor, travel expert at Fox News & Martha Stewart's Weddings. Guiding you to paradise to find your happily ever after!\n"", 'followers: 3369\n', 'following: 2115\n', 'total tweet number: 9743\n', 'created_at: Tue Oct 21 02:03:50 +0000 2008\n', 'favorites_count: 4346\n', 'listed_count: 106\n']"
Emma0839,0.918918918918919,"['description: On a mission to losing weight. Student driver. Coffee lover. A Proud mother of two smart beautiful daughters.\n', 'followers: 129\n', 'following: 194\n', 'total tweet number: 3776\n', 'created_at: Mon Apr 27 10:13:01 +0000 2009\n', 'favorites_count: 683\n', 'listed_count: 25\n']"
tsinspired,1.1142857142857143,"['description: \n', 'followers: 376\n', 'following: 381\n', 'total tweet number: 8947\n', 'created_at: Sun Apr 20 10:04:06 +0000 2014\n', 'favorites_count: 12240\n', 'listed_count: 3\n']"
theakmlshh,-0.029411764705882353,
A90s_,-0.12162162162162163,"['description: \n', 'followers: 510\n', 'following: 306\n', 'total tweet number: 27725\n', 'created_at: Thu Jul 28 23:02:58 +0000 2011\n', 'favorites_count: 7365\n', 'listed_count: 4\n']"
reblogally,0.2647058823529412,"['description: @rihanna: your pussy is too dry to be riding my dick like this\n', 'followers: 1177\n', 'following: 282\n', 'total tweet number: 29666\n', 'created_at: Sun Sep 29 22:35:49 +0000 2013\n', 'favorites_count: 3684\n', 'listed_count: 19\n']"
ChadWst,0.2222222222222222,"['description: IT Pro, science/space nerd, punk rock, poker, DnB, sports, health, juicing, dad. Honorable mention to beer. #SKINS #LAKERS #METS #HEELS -- MCSE, MCITP:EA\n', 'followers: 683\n', 'following: 1963\n', 'total tweet number: 11667\n', 'created_at: Wed Jan 21 02:28:47 +0000 2009\n', 'favorites_count: 10490\n', 'listed_count: 32\n']"
Sum1UshouldNo,0.4657534246575342,"[""description: I'm Mike, THE NFL Nostradamus. NYState of mind regardless of location. Think BIG, talk small. That's the motto. Talk is cheap, play the game-TomCoughlin\n"", 'followers: 1185\n', 'following: 1872\n', 'total tweet number: 86659\n', 'created_at: Wed May 25 14:01:59 +0000 2011\n', 'favorites_count: 51\n', 'listed_count: 34\n']"
Shania_Hansen,0.9078947368421053,"['description: \n', 'followers: 213\n', 'following: 534\n', 'total tweet number: 1074\n', 'created_at: Thu Sep 26 00:09:21 +0000 2013\n', 'favorites_count: 2711\n', 'listed_count: 3\n']"
EmmaQuack,-0.22580645161290322,
skyesailing,-0.05194805194805195,"['description: my courage always rises with every attempt to intimidate me\n', 'followers: 1353\n', 'following: 669\n', 'total tweet number: 36349\n', 'created_at: Tue May 24 10:38:41 +0000 2011\n', 'favorites_count: 9770\n', 'listed_count: 24\n']"
Full_Of_Greed,-0.015151515151515152,
barkha_as,1.0533333333333332,"['description: A die-hard Arsha n Sneha fan..love Manan a true Msd fan\n', 'followers: 11\n', 'following: 77\n', 'total tweet number: 611\n', 'created_at: Thu Jan 15 06:13:12 +0000 2015\n', 'favorites_count: 832\n', 'listed_count: 0\n']"
RhemaTweets_,0.5942028985507246,"['description: Majority of Bible quotations are from The MSG and KJV.\n', 'followers: 16479\n', 'following: 17443\n', 'total tweet number: 100445\n', 'created_at: Wed Nov 28 16:08:44 +0000 2012\n', 'favorites_count: 4\n', 'listed_count: 54\n']"
YounowExpose,-0.13846153846153847,
Dwade,-0.029411764705882353,"[""description: Writer for @TwinsDaily. Proud @Uchicago grad. Scav Judge. @MNunited Season Ticket Holder. Gooner 'til I die. Former: @lockerdome, @fangraphs, @baseballpro\n"", 'followers: 2393\n', 'following: 1267\n', 'total tweet number: 55940\n', 'created_at: Thu Feb 07 00:14:38 +0000 2008\n', 'favorites_count: 1953\n', 'listed_count: 195\n']"
